Team,Pos.,Name,Captain,Status,Age,Caps,Goals,Club,Latest call-up,,Pos.,Player,Name,Captain,Status,Date of birth (age),Age,Caps,Goals,Club,Latest call-up
Iran,MF,Alireza Jahanbakhsh,,,32,98,17,Dender,"v.  Costa Rica, 31 March 2026",Iran,MF,Alireza Jahanbakhsh,Alireza Jahanbakhsh,,,11 August 1993 (age 32),32,98,17,Dender,"v.  Costa Rica, 31 March 2026"
Iran,MF,Saeid Ezatolahi,,,29,81,1,Shabab Al-Ahli,"v.  Costa Rica, 31 March 2026",Iran,MF,Saeid Ezatolahi,Saeid Ezatolahi,,,1 October 1996 (age 29),29,81,1,Shabab Al-Ahli,"v.  Costa Rica, 31 March 2026"
Iran,MF,Saman Ghoddos,,,32,67,3,Kalba,"v.  Costa Rica, 31 March 2026",Iran,MF,Saman Ghoddos,Saman Ghoddos,,,6 September 1993 (age 32),32,67,3,Kalba,"v.  Costa Rica, 31 March 2026"
Iran,MF,Ali Gholizadeh,,,30,44,7,Lech Poznań,"v.  Costa Rica, 31 March 2026",Iran,MF,Ali Gholizadeh,Ali Gholizadeh,,,10 March 1996 (age 30),30,44,7,Lech Poznań,"v.  Costa Rica, 31 March 2026"
Iran,MF,Mohammad Mohebi,,,27,35,14,Rostov,"v.  Costa Rica, 31 March 2026",Iran,MF,Mohammad Mohebi,Mohammad Mohebi,,,20 December 1998 (age 27),27,35,14,Rostov,"v.  Costa Rica, 31 March 2026"
Iran,MF,Mohammad Ghorbani,,,24,14,0,Al-Wahda,"v.  Costa Rica, 31 March 2026",Iran,MF,Mohammad Ghorbani,Mohammad Ghorbani,,,21 May 2001 (age 24),24,14,0,Al-Wahda,"v.  Costa Rica, 31 March 2026"
Iran,MF,Alireza Koushki,,,26,2,0,Esteghlal,"v.  Uzbekistan, 18 November 2025",Iran,MF,Alireza Koushki,Alireza Koushki,,,16 February 2000 (age 26),26,2,0,Esteghlal,"v.  Uzbekistan, 18 November 2025"
Iran,MF,Mehdi Tikdari,,,29,1,0,Gol Gohar,"v.  Uzbekistan, 18 November 2025",Iran,MF,Mehdi Tikdari,Mehdi Tikdari,,,12 July 1996 (age 29),29,1,0,Gol Gohar,"v.  Uzbekistan, 18 November 2025"
Iran,MF,Mohammad Javad Hosseinnejad,,,22,5,0,Dynamo Makhachkala,"v.  Tanzania, 14 October 2025",Iran,MF,Mohammad Javad Hosseinnejad,Mohammad Javad Hosseinnejad,,,26 June 2003 (age 22),22,5,0,Dynamo Makhachkala,"v.  Tanzania, 14 October 2025"
Iran,MF,Mohammad Khodabandelou,,,26,1,0,Persepolis,"v.  Tanzania, 14 October 2025",Iran,MF,Mohammad Khodabandelou,Mohammad Khodabandelou,,,7 September 1999 (age 26),26,1,0,Persepolis,"v.  Tanzania, 14 October 2025"
Iran,MF,Mehran Ahmadi,,,28,2,0,Esteghlal,2025 CAFA Nations Cup,Iran,MF,Mehran Ahmadi,Mehran Ahmadi,,,26 December 1997 (age 28),28,2,0,Esteghlal,2025 CAFA Nations Cup
Iran,MF,Mohammad Karimi,,,29,10,0,Sepahan,"v.  Qatar, 5 June 2025",Iran,MF,Mohammad Karimi,Mohammad Karimi,,,20 June 1996 (age 29),29,10,0,Sepahan,"v.  Qatar, 5 June 2025"
Iran,MF,Mohammad Askari,,,20,0,0,Sepahan,"v.  Qatar, 5 June 2025 PRE",Iran,MF,Mohammad Askari,Mohammad Askari,,,7 February 2006 (age 20),20,0,0,Sepahan,"v.  Qatar, 5 June 2025 PRE"
Iran,MF,Mohammadhossein Sadeghi,,,22,0,0,Persepolis,"v.  Qatar, 5 June 2025 PRE",Iran,MF,Mohammadhossein Sadeghi,Mohammadhossein Sadeghi,,,28 March 2004 (age 22),22,0,0,Persepolis,"v.  Qatar, 5 June 2025 PRE"
Iran,FW,Mehdi Taremi,,,33,103,59,Olympiacos,"v.  Costa Rica, 31 March 2026",Iran,FW,Mehdi Taremi,Mehdi Taremi,,,18 July 1992 (age 33),33,103,59,Olympiacos,"v.  Costa Rica, 31 March 2026"
Iran,FW,Mehdi Ghayedi,,,27,29,10,Al-Nasr,"v.  Costa Rica, 31 March 2026",Iran,FW,Mehdi Ghayedi,Mehdi Ghayedi,,,5 December 1998 (age 27),27,29,10,Al-Nasr,"v.  Costa Rica, 31 March 2026"
Iran,FW,Shahriyar Moghanlou,,,31,19,2,Kalba,"v.  Costa Rica, 31 March 2026",Iran,FW,Shahriyar Moghanlou,Shahriyar Moghanlou,,,21 December 1994 (age 31),31,19,2,Kalba,"v.  Costa Rica, 31 March 2026"
Iran,FW,Dennis Eckert,,,29,0,0,Standard Liège,"v.  Costa Rica, 31 March 2026",Iran,FW,Dennis Eckert,Dennis Eckert,,,9 January 1997 (age 29),29,0,0,Standard Liège,"v.  Costa Rica, 31 March 2026"
Iran,FW,Mohammad Omri,,,26,0,0,Persepolis,"v.  Uzbekistan, 18 November 2025",Iran,FW,Mohammad Omri,Mohammad Omri,,,11 March 2000 (age 26),26,0,0,Persepolis,"v.  Uzbekistan, 18 November 2025"
Iran,FW,Allahyar Sayyadmanesh,,,24,9,1,Westerlo,"v.  Tanzania, 14 October 2025",Iran,FW,Allahyar Sayyadmanesh,Allahyar Sayyadmanesh,,,29 June 2001 (age 24),24,9,1,Westerlo,"v.  Tanzania, 14 October 2025"
Iran,FW,Majid Aliyari,,,30,2,2,Sepahan,2025 CAFA Nations Cup,Iran,FW,Majid Aliyari,Majid Aliyari,,,2 March 1996 (age 30),30,2,2,Sepahan,2025 CAFA Nations Cup
New Zealand,GK,Nik Tzanev,,,29,2,0,Huddersfield Town,"v.  Ecuador, 18 November 2025",New Zealand,GK,Nik Tzanev,Nik Tzanev,,,23 December 1996 (age 29),29,2,0,Huddersfield Town,"v.  Ecuador, 18 November 2025"
New Zealand,GK,Kees Sims,,,23,0,0,GAIS,"v.  Ecuador, 18 November 2025",New Zealand,GK,Kees Sims,Kees Sims,,,27 March 2003 (age 23),23,0,0,GAIS,"v.  Ecuador, 18 November 2025"
New Zealand,GK,Oliver Sail,,,30,9,0,Auckland FC,"v.  Australia, 9 September 2025",New Zealand,GK,Oliver Sail,Oliver Sail,,,13 January 1996 (age 30),30,9,0,Auckland FC,"v.  Australia, 9 September 2025"
New Zealand,GK,Henry Gray,,,21,0,0,Harrogate Town,"v.  Australia, 9 September 2025",New Zealand,GK,Henry Gray,Henry Gray,,,28 March 2005 (age 21),21,0,0,Harrogate Town,"v.  Australia, 9 September 2025"
New Zealand,DF,Michael Boxall,,INJ,37,61,1,Minnesota United,"v.  Ecuador, 18 November 2025",New Zealand,DF,Michael Boxall INJ,Michael Boxall,,INJ,18 August 1988 (age 37),37,61,1,Minnesota United,"v.  Ecuador, 18 November 2025"
New Zealand,DF,Tommy Smith,,,36,56,2,Braintree Town,"v.  Ecuador, 18 November 2025",New Zealand,DF,Tommy Smith,Tommy Smith,,,31 March 1990 (age 36),36,56,2,Braintree Town,"v.  Ecuador, 18 November 2025"
New Zealand,DF,Storm Roux,,,33,18,0,Central Coast Mariners,"v.  Ecuador, 18 November 2025",New Zealand,DF,Storm Roux,Storm Roux,,,13 January 1993 (age 33),33,18,0,Central Coast Mariners,"v.  Ecuador, 18 November 2025"
New Zealand,DF,George Stanger,,,25,0,0,Kilmarnock,"v.  Ecuador, 18 November 2025",New Zealand,DF,George Stanger,George Stanger,,,15 August 2000 (age 25),25,0,0,Kilmarnock,"v.  Ecuador, 18 November 2025"
New Zealand,DF,Liberato Cacace,,INJ,25,35,1,Wrexham,"v.  Norway, 14 October 2025",New Zealand,DF,Liberato Cacace INJ,Liberato Cacace,,INJ,27 September 2000 (age 25),25,35,1,Wrexham,"v.  Norway, 14 October 2025"
New Zealand,DF,Lukas Kelly-Heald,,,21,5,0,Wellington Phoenix,"v.  Norway, 14 October 2025",New Zealand,DF,Lukas Kelly-Heald,Lukas Kelly-Heald,,,18 March 2005 (age 21),21,5,0,Wellington Phoenix,"v.  Norway, 14 October 2025"
New Zealand,DF,Dalton Wilkins,,,27,3,0,Sønderjyske,"v.  Poland, 9 October 2025 INJ",New Zealand,DF,Dalton Wilkins,Dalton Wilkins,,,15 April 1999 (age 27),27,3,0,Sønderjyske,"v.  Poland, 9 October 2025 INJ"
New Zealand,DF,Nando Pijnaker,,INJ,27,23,0,Auckland FC,"v.  Ukraine, 10 June 2025",New Zealand,DF,Nando Pijnaker INJ,Nando Pijnaker,,INJ,25 February 1999 (age 27),27,23,0,Auckland FC,"v.  Ukraine, 10 June 2025"
New Zealand,MF,Matthew Garbett,,INJ,24,35,5,Peterborough United,"v.  Ecuador, 18 November 2025",New Zealand,MF,Matthew Garbett INJ,Matthew Garbett,,INJ,13 April 2002 (age 24),24,35,5,Peterborough United,"v.  Ecuador, 18 November 2025"
New Zealand,MF,Sarpreet Singh,,INJ,27,26,3,Wellington Phoenix,"v.  Ecuador, 18 November 2025",New Zealand,MF,Sarpreet Singh INJ,Sarpreet Singh,,INJ,20 February 1999 (age 27),27,26,3,Wellington Phoenix,"v.  Ecuador, 18 November 2025"
New Zealand,MF,Owen Parker-Price,,,27,3,0,Örgryte,"v.  Ecuador, 18 November 2025",New Zealand,MF,Owen Parker-Price,Owen Parker-Price,,,10 December 1998 (age 27),27,3,0,Örgryte,"v.  Ecuador, 18 November 2025"
New Zealand,FW,Chris Wood,captain,,34,88,45,Nottingham Forest,"v.  Norway, 14 October 2025 INJ",New Zealand,FW,Chris Wood (captain),Chris Wood,captain,,7 December 1991 (age 34),34,88,45,Nottingham Forest,"v.  Norway, 14 October 2025 INJ"
New Zealand,FW,Luke Brooke-Smith,,,17,1,0,Wellington Phoenix,"v.  Australia, 9 September 2025",New Zealand,FW,Luke Brooke-Smith,Luke Brooke-Smith,,,8 June 2008 (age 17),17,1,0,Wellington Phoenix,"v.  Australia, 9 September 2025"
Spain,DF,Dani Vivian,,,26,10,0,Athletic Bilbao,"v.  Turkey, 18 November 2025",Spain,DF,Dani Vivian,Dani Vivian,,,5 July 1999 (age 26),26,10,0,Athletic Bilbao,"v.  Turkey, 18 November 2025"
Spain,DF,Robin Le Normand,,,29,27,1,Atlético Madrid,"v.  Bulgaria, 14 October 2025",Spain,DF,Robin Le Normand,Robin Le Normand,,,11 November 1996 (age 29),29,27,1,Atlético Madrid,"v.  Bulgaria, 14 October 2025"
Spain,DF,Dani Carvajal,vice-captain,,34,52,1,Real Madrid,"v.  Turkey, 7 September 2025",Spain,DF,Dani Carvajal (vice-captain),Dani Carvajal,vice-captain,,11 January 1992 (age 34),34,52,1,Real Madrid,"v.  Turkey, 7 September 2025"
Spain,DF,Óscar Mingueza,,,26,4,0,Celta Vigo,"v.  Portugal, 8 June 2025",Spain,DF,Óscar Mingueza,Óscar Mingueza,,,13 May 1999 (age 26),26,4,0,Celta Vigo,"v.  Portugal, 8 June 2025"
Spain,MF,Martín Zubimendi,,,27,25,3,Arsenal,"v.  Egypt, 31 March 2026 INJ",Spain,MF,Martín Zubimendi,Martín Zubimendi,,,2 February 1999 (age 27),27,25,3,Arsenal,"v.  Egypt, 31 March 2026 INJ"
Spain,MF,Fabián Ruiz,,,30,41,6,Paris Saint-Germain,"v.  Turkey, 18 November 2025",Spain,MF,Fabián Ruiz,Fabián Ruiz,,,3 April 1996 (age 30),30,41,6,Paris Saint-Germain,"v.  Turkey, 18 November 2025"
Spain,MF,Mikel Merino,,,29,41,10,Arsenal,"v.  Turkey, 18 November 2025",Spain,MF,Mikel Merino,Mikel Merino,,,22 June 1996 (age 29),29,41,10,Arsenal,"v.  Turkey, 18 November 2025"
Spain,MF,Aleix García,,,28,8,0,Bayer Leverkusen,"v.  Turkey, 18 November 2025",Spain,MF,Aleix García,Aleix García,,,28 June 1997 (age 28),28,8,0,Bayer Leverkusen,"v.  Turkey, 18 November 2025"
Spain,MF,Pablo Barrios,,,22,4,0,Atlético Madrid,"v.  Turkey, 18 November 2025",Spain,MF,Pablo Barrios,Pablo Barrios,,,15 June 2003 (age 22),22,4,0,Atlético Madrid,"v.  Turkey, 18 November 2025"
Spain,MF,Gavi,,,21,28,5,Barcelona,"v.  Bulgaria, 4 September 2025 INJ",Spain,MF,Gavi,Gavi,,,5 August 2004 (age 21),21,28,5,Barcelona,"v.  Bulgaria, 4 September 2025 INJ"
Spain,MF,Isco,,,34,39,12,Betis,"v.  Portugal, 8 June 2025",Spain,MF,Isco,Isco,,,21 April 1992 (age 34),34,39,12,Betis,"v.  Portugal, 8 June 2025"
Spain,FW,Samu Aghehowa,,,21,4,0,Porto,"v.  Turkey, 18 November 2025",Spain,FW,Samu Aghehowa,Samu Aghehowa,,,5 May 2004 (age 21),21,4,0,Porto,"v.  Turkey, 18 November 2025"
Spain,FW,Jorge de Frutos,,,29,1,0,Rayo Vallecano,"v.  Turkey, 18 November 2025",Spain,FW,Jorge de Frutos,Jorge de Frutos,,,20 February 1997 (age 29),29,1,0,Rayo Vallecano,"v.  Turkey, 18 November 2025"
Spain,FW,Jesús Rodríguez,,,20,1,0,Como,"v.  Bulgaria, 14 October 2025",Spain,FW,Jesús Rodríguez,Jesús Rodríguez,,,21 November 2005 (age 20),20,1,0,Como,"v.  Bulgaria, 14 October 2025"
Spain,FW,Álvaro Morata,captain,,33,87,37,Como,"v.  Turkey, 7 September 2025",Spain,FW,Álvaro Morata (captain),Álvaro Morata,captain,,23 October 1992 (age 33),33,87,37,Como,"v.  Turkey, 7 September 2025"
Spain,FW,Nico Williams,,,23,30,6,Athletic Bilbao,"v.  Turkey, 7 September 2025",Spain,FW,Nico Williams,Nico Williams,,,12 July 2002 (age 23),23,30,6,Athletic Bilbao,"v.  Turkey, 7 September 2025"
Cape Verde,GK,Bruno Varela,,,31,8,0,Al-Hazem,"v.  Egypt, 17 November 2025",Cape Verde,GK,Bruno Varela,Bruno Varela,,,4 November 1994 (age 31),31,8,0,Al-Hazem,"v.  Egypt, 17 November 2025"
Cape Verde,GK,Henrique Tavares,,,23,0,0,Rousset,"v.  Georgia, 8 June 2025",Cape Verde,GK,Henrique Tavares,Henrique Tavares,,,29 July 2002 (age 23),23,0,0,Rousset,"v.  Georgia, 8 June 2025"
Cape Verde,DF,Stopira,,,37,60,4,Torreense,"v.  Egypt, 17 November 2025",Cape Verde,DF,Stopira,Stopira,,,20 May 1988 (age 37),37,60,4,Torreense,"v.  Egypt, 17 November 2025"
Cape Verde,DF,Jójó,,,24,5,0,Vizela,"v.  Egypt, 17 November 2025",Cape Verde,DF,Jójó,Jójó,,,19 May 2001 (age 24),24,5,0,Vizela,"v.  Egypt, 17 November 2025"
Cape Verde,DF,David Moreira,,,22,3,0,Sporting B,"v.  Egypt, 17 November 2025",Cape Verde,DF,David Moreira,David Moreira,,,18 April 2004 (age 22),22,3,0,Sporting B,"v.  Egypt, 17 November 2025"
Cape Verde,DF,Ricardo Santos,,,30,2,0,Swansea City,"v.  Egypt, 17 November 2025",Cape Verde,DF,Ricardo Santos,Ricardo Santos,,,18 June 1995 (age 30),30,2,0,Swansea City,"v.  Egypt, 17 November 2025"
Cape Verde,DF,Logan Costa,,,25,26,0,Villarreal,"v.  Georgia, 8 June 2025",Cape Verde,DF,Logan Costa,Logan Costa,,,1 April 2001 (age 25),25,26,0,Villarreal,"v.  Georgia, 8 June 2025"
Cape Verde,DF,Kristopher Da Graca,,,28,3,0,Krasava Ypsonas,"v.  Georgia, 8 June 2025",Cape Verde,DF,Kristopher Da Graca,Kristopher Da Graca,,,16 January 1998 (age 28),28,3,0,Krasava Ypsonas,"v.  Georgia, 8 June 2025"
Cape Verde,DF,Bruno Almeida,,,25,1,0,Atlético,"v.  Georgia, 8 June 2025",Cape Verde,DF,Bruno Almeida,Bruno Almeida,,,2 July 2000 (age 25),25,1,0,Atlético,"v.  Georgia, 8 June 2025"
Cape Verde,DF,Yuran Fernandes,,,31,1,0,PSM Makassar,"v.  Georgia, 8 June 2025",Cape Verde,DF,Yuran Fernandes,Yuran Fernandes,,,19 October 1994 (age 31),31,1,0,PSM Makassar,"v.  Georgia, 8 June 2025"
Cape Verde,DF,Rivaldo Morais,,,25,1,0,Farense,"v.  Georgia, 8 June 2025",Cape Verde,DF,Rivaldo Morais,Rivaldo Morais,,,18 September 2000 (age 25),25,1,0,Farense,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Jamiro Monteiro,,,32,53,5,PEC Zwolle,"v.  Egypt, 17 November 2025",Cape Verde,MF,Jamiro Monteiro,Jamiro Monteiro,,,23 November 1993 (age 32),32,53,5,PEC Zwolle,"v.  Egypt, 17 November 2025"
Cape Verde,MF,Aílson Tavares,,,27,4,0,Beitar Jerusalem,"v.  Egypt, 17 November 2025",Cape Verde,MF,Aílson Tavares,Aílson Tavares,,,20 July 1998 (age 27),27,4,0,Beitar Jerusalem,"v.  Egypt, 17 November 2025"
Cape Verde,MF,Fabrício Garcia,,,24,6,0,Alverca,"v.  Georgia, 8 June 2025",Cape Verde,MF,Fabrício Garcia,Fabrício Garcia,,,4 May 2001 (age 24),24,6,0,Alverca,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Stéphane Cueni,,,25,2,0,Winterthur,"v.  Georgia, 8 June 2025",Cape Verde,MF,Stéphane Cueni,Stéphane Cueni,,,14 March 2001 (age 25),25,2,0,Winterthur,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Elson Mendes,,,20,2,0,Sochaux,"v.  Georgia, 8 June 2025",Cape Verde,MF,Elson Mendes,Elson Mendes,,,18 September 2005 (age 20),20,2,0,Sochaux,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Jordan Semedo,,,23,2,0,Slavia Sofia,"v.  Georgia, 8 June 2025",Cape Verde,MF,Jordan Semedo,Jordan Semedo,,,15 January 2003 (age 23),23,2,0,Slavia Sofia,"v.  Georgia, 8 June 2025"
Cape Verde,MF,David Costa,,,22,1,0,Paços de Ferreira,"v.  Georgia, 8 June 2025",Cape Verde,MF,David Costa,David Costa,,,12 January 2004 (age 22),22,1,0,Paços de Ferreira,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Ilano Silva Timas,,,23,1,0,MVV,"v.  Georgia, 8 June 2025",Cape Verde,MF,Ilano Silva Timas,Ilano Silva Timas,,,29 September 2002 (age 23),23,1,0,MVV,"v.  Georgia, 8 June 2025"
Cape Verde,MF,Sidnei Tavares,,,24,0,0,Blackburn Rovers,"v.  Georgia, 8 June 2025",Cape Verde,MF,Sidnei Tavares,Sidnei Tavares,,,29 September 2001 (age 24),24,0,0,Blackburn Rovers,"v.  Georgia, 8 June 2025"
Cape Verde,FW,Benchimol,,,24,21,5,Akron Tolyatti,"v.  Chile, 27 March 2026 INJ",Cape Verde,FW,Benchimol,Benchimol,,,29 December 2001 (age 24),24,21,5,Akron Tolyatti,"v.  Chile, 27 March 2026 INJ"
Cape Verde,FW,Hélio Varela,,,23,19,0,Maccabi Tel Aviv,"v.  Egypt, 17 November 2025",Cape Verde,FW,Hélio Varela,Hélio Varela,,,3 May 2002 (age 23),23,19,0,Maccabi Tel Aviv,"v.  Egypt, 17 November 2025"
Cape Verde,FW,Heriberto Tavares,,,29,6,1,Maccabi Netanya,"v.  Egypt, 17 November 2025",Cape Verde,FW,Heriberto Tavares,Heriberto Tavares,,,19 February 1997 (age 29),29,6,1,Maccabi Netanya,"v.  Egypt, 17 November 2025"
Cape Verde,FW,Alessio da Cruz,,,29,5,0,Anorthosis Famagusta,"v.  Egypt, 17 November 2025",Cape Verde,FW,Alessio da Cruz,Alessio da Cruz,,,18 January 1997 (age 29),29,5,0,Anorthosis Famagusta,"v.  Egypt, 17 November 2025"
Cape Verde,FW,Bryan Teixeira,,,25,6,1,Žalgiris,"v.  Georgia, 8 June 2025",Cape Verde,FW,Bryan Teixeira,Bryan Teixeira,,,1 September 2000 (age 25),25,6,1,Žalgiris,"v.  Georgia, 8 June 2025"
Cape Verde,FW,Duk,,,26,6,0,Leganés,"v.  Georgia, 8 June 2025",Cape Verde,FW,Duk,Duk,,,16 February 2000 (age 26),26,6,0,Leganés,"v.  Georgia, 8 June 2025"
Cape Verde,FW,Alvin Fortes,,,32,2,0,Selangor,"v.  Georgia, 8 June 2025",Cape Verde,FW,Alvin Fortes,Alvin Fortes,,,25 April 1994 (age 32),32,2,0,Selangor,"v.  Georgia, 8 June 2025"
Cape Verde,FW,Rúben Pina,,,26,2,0,Leixões,"v.  Georgia, 8 June 2025",Cape Verde,FW,Rúben Pina,Rúben Pina,,,20 January 2000 (age 26),26,2,0,Leixões,"v.  Georgia, 8 June 2025"
Saudi Arabia,GK,Abdulrahman Al-Sanbi,,,25,3,0,Al-Ahli,2025 FIFA Arab Cup,Saudi Arabia,GK,Abdulrahman Al-Sanbi,Abdulrahman Al-Sanbi,,,3 February 2001 (age 25),25,3,0,Al-Ahli,2025 FIFA Arab Cup
Saudi Arabia,GK,Raghed Al-Najjar,,,29,1,0,Al-Nassr,2025 FIFA Arab Cup,Saudi Arabia,GK,Raghed Al-Najjar,Raghed Al-Najjar,,,20 September 1996 (age 29),29,1,0,Al-Nassr,2025 FIFA Arab Cup
Saudi Arabia,GK,Osama Al-Mermesh,,,22,0,0,Al-Ittihad,"v.  Czech Republic, 8 September 2025",Saudi Arabia,GK,Osama Al-Mermesh,Osama Al-Mermesh,,,6 July 2003 (age 22),22,0,0,Al-Ittihad,"v.  Czech Republic, 8 September 2025"
Saudi Arabia,GK,Hamed Al-Shanqiti,,,21,0,0,Al-Ittihad,"v.  Australia, 10 June 2025",Saudi Arabia,GK,Hamed Al-Shanqiti,Hamed Al-Shanqiti,,,26 April 2005 (age 21),21,0,0,Al-Ittihad,"v.  Australia, 10 June 2025"
Saudi Arabia,DF,Moteb Al-Harbi,,,26,10,0,Al-Hilal,"v.  Serbia, 31 March 2026 INJ",Saudi Arabia,DF,Moteb Al-Harbi,Moteb Al-Harbi,,,20 February 2000 (age 26),26,10,0,Al-Hilal,"v.  Serbia, 31 March 2026 INJ"
Saudi Arabia,DF,Ali Lajami,,,30,19,1,Al-Hilal,"v.  Egypt, 27 March 2026",Saudi Arabia,DF,Ali Lajami,Ali Lajami,,,24 April 1996 (age 30),30,19,1,Al-Hilal,"v.  Egypt, 27 March 2026"
Saudi Arabia,DF,Hassan Kadesh,,,33,18,2,Al-Ittihad,"v.  Egypt, 27 March 2026",Saudi Arabia,DF,Hassan Kadesh,Hassan Kadesh,,,27 September 1992 (age 33),33,18,2,Al-Ittihad,"v.  Egypt, 27 March 2026"
Saudi Arabia,DF,Hassan Al-Tambakti,,,27,50,0,Al-Hilal,2025 FIFA Arab Cup,Saudi Arabia,DF,Hassan Al-Tambakti,Hassan Al-Tambakti,,,9 February 1999 (age 27),27,50,0,Al-Hilal,2025 FIFA Arab Cup
Saudi Arabia,DF,Waleed Al-Ahmed,,,26,8,0,Al-Qadsiah,2025 FIFA Arab Cup,Saudi Arabia,DF,Waleed Al-Ahmed,Waleed Al-Ahmed,,,3 May 1999 (age 26),26,8,0,Al-Qadsiah,2025 FIFA Arab Cup
Saudi Arabia,DF,Jehad Thakri,,,24,6,0,Al-Qadsiah,2025 FIFA Arab Cup,Saudi Arabia,DF,Jehad Thakri,Jehad Thakri,,,21 July 2001 (age 24),24,6,0,Al-Qadsiah,2025 FIFA Arab Cup
Saudi Arabia,DF,Mohammed Sulaiman,,,22,5,0,Al-Ahli,2025 FIFA Arab Cup,Saudi Arabia,DF,Mohammed Sulaiman,Mohammed Sulaiman,,,8 April 2004 (age 22),22,5,0,Al-Ahli,2025 FIFA Arab Cup
Saudi Arabia,DF,Mohammed Abu Al-Shamat,,,23,4,0,Al-Qadsiah,2025 FIFA Arab Cup,Saudi Arabia,DF,Mohammed Abu Al-Shamat,Mohammed Abu Al-Shamat,,,11 August 2002 (age 23),23,4,0,Al-Qadsiah,2025 FIFA Arab Cup
Saudi Arabia,DF,Saad Al-Mousa,,,23,3,0,Al-Ittihad,"v.  Iraq, 14 October 2025",Saudi Arabia,DF,Saad Al-Mousa,Saad Al-Mousa,,,10 December 2002 (age 23),23,3,0,Al-Ittihad,"v.  Iraq, 14 October 2025"
Saudi Arabia,DF,Saad Al-Nasser,,,25,5,0,Al-Nassr,"v.  Czech Republic, 8 September 2025",Saudi Arabia,DF,Saad Al-Nasser,Saad Al-Nasser,,,8 January 2001 (age 25),25,5,0,Al-Nassr,"v.  Czech Republic, 8 September 2025"
Saudi Arabia,DF,Muhannad Al-Shanqeeti,,,27,5,0,Al-Ittihad,"v.  Czech Republic, 8 September 2025",Saudi Arabia,DF,Muhannad Al-Shanqeeti,Muhannad Al-Shanqeeti,,,12 March 1999 (age 27),27,5,0,Al-Ittihad,"v.  Czech Republic, 8 September 2025"
Saudi Arabia,DF,Abdullah Madu,,,32,20,0,Al-Ettifaq,2025 CONCACAF Gold Cup,Saudi Arabia,DF,Abdullah Madu,Abdullah Madu,,,15 July 1993 (age 32),32,20,0,Al-Ettifaq,2025 CONCACAF Gold Cup
Saudi Arabia,DF,Salem Al-Najdi,,,23,0,0,Al-Nassr,2025 CONCACAF Gold Cup,Saudi Arabia,DF,Salem Al-Najdi,Salem Al-Najdi,,,27 January 2003 (age 23),23,0,0,Al-Nassr,2025 CONCACAF Gold Cup
Saudi Arabia,MF,Salem Al-Dawsari,captain,,34,107,26,Al-Hilal,2025 FIFA Arab Cup,Saudi Arabia,MF,Salem Al-Dawsari (captain),Salem Al-Dawsari,captain,,19 August 1991 (age 34),34,107,26,Al-Hilal,2025 FIFA Arab Cup
Saudi Arabia,MF,Nasser Al-Dawsari,,,27,41,0,Al-Hilal,2025 FIFA Arab Cup,Saudi Arabia,MF,Nasser Al-Dawsari,Nasser Al-Dawsari,,,19 December 1998 (age 27),27,41,0,Al-Hilal,2025 FIFA Arab Cup
Saudi Arabia,MF,Abdulrahman Al-Aboud,,,30,18,2,Al-Ittihad,2025 FIFA Arab Cup,Saudi Arabia,MF,Abdulrahman Al-Aboud,Abdulrahman Al-Aboud,,,1 June 1995 (age 30),30,18,2,Al-Ittihad,2025 FIFA Arab Cup
Saudi Arabia,MF,Saleh Abu Al-Shamat,,,23,10,2,Al-Ahli,2025 FIFA Arab Cup,Saudi Arabia,MF,Saleh Abu Al-Shamat,Saleh Abu Al-Shamat,,,11 August 2002 (age 23),23,10,2,Al-Ahli,2025 FIFA Arab Cup
Saudi Arabia,MF,Ali Al-Hassan,,,29,18,1,Al-Nassr,"v.  Iraq, 14 October 2025",Saudi Arabia,MF,Ali Al-Hassan,Ali Al-Hassan,,,4 March 1997 (age 29),29,18,1,Al-Nassr,"v.  Iraq, 14 October 2025"
Saudi Arabia,MF,Muhannad Al-Saad,,,22,1,0,Neom,"v.  Iraq, 14 October 2025",Saudi Arabia,MF,Muhannad Al-Saad,Muhannad Al-Saad,,,29 June 2003 (age 22),22,1,0,Neom,"v.  Iraq, 14 October 2025"
Saudi Arabia,MF,Mukhtar Ali,,,28,16,0,Al-Ettifaq,"v.  Czech Republic, 8 September 2025",Saudi Arabia,MF,Mukhtar Ali,Mukhtar Ali,,,30 October 1997 (age 28),28,16,0,Al-Ettifaq,"v.  Czech Republic, 8 September 2025"
Saudi Arabia,MF,Faisal Al-Ghamdi,,,24,17,1,Al-Ittihad,2025 CONCACAF Gold Cup,Saudi Arabia,MF,Faisal Al-Ghamdi,Faisal Al-Ghamdi,,,13 August 2001 (age 24),24,17,1,Al-Ittihad,2025 CONCACAF Gold Cup
Saudi Arabia,MF,Ali Al-Asmari,,,29,5,0,Al-Shabab,2025 CONCACAF Gold Cup,Saudi Arabia,MF,Ali Al-Asmari,Ali Al-Asmari,,,12 January 1997 (age 29),29,5,0,Al-Shabab,2025 CONCACAF Gold Cup
